order_id,order_date,product,category,quantity,sales,region
ORD100808,2024-03-07,Home,Home,-1.0,-499.99,USA
ORD100809,2026-01-04,Groceries,Groceries,3.0,7500.0,United States
ORD100810,2025-08-30,Electronics,Electronics,4.0,10000.0,United Kingdom
ORD100811,2025-09-09,Home,Home,2.0,1000.0,USA
ORD100812,,Home,Home,-1.0,-2500.0,United Kingdom
ORD100813,2025-11-06,Fashion,Fashion,1.0,2500.0,Nigeria
ORD100814,2025-08-05,electronics,electronics,3.0,1500.0,United Kingdom
ORD100815,2024-03-24,Groceries,Groceries,1.0,500.0,Ghana
ORD100816,2025-02-26,Home,Home,,,Turkey
ORD100817,2025-01-06,Electronics,Electronics,-1.0,-2500.0,United States
ORD100818,2026-01-19,Groceries,Groceries,2.0,2400.0,USA
ORD100819,2024-09-11,Electronics,Electronics,1.0,500.0,Turkey
ORD100820,2025-03-22,Electronics,Electronics,2.0,2400.0,United Kingdom
ORD100821,2024-05-15,Fashion,Fashion,,,Nigeria
ORD100822,2024-09-02,electronics,electronics,2.0,2400.0,USA
ORD100823,2026-01-16,Groceries,Groceries,1.0,,Nigeria
ORD100824,2024-07-15,electronics,electronics,1.0,500.0,Turkey
ORD100825,2024-05-12,Groceries,Groceries,1.0,500.0,nigeria
ORD100826,2024-12-07,Groceries,Groceries,1.0,2500.0,Nigeria
ORD100827,2025-06-03,Fashion,Fashion,2.0,,Nigeria
ORD100828,2025-03-28,electronics,electronics,3.0,,Nigeria
ORD100829,2024-02-19,Home,Home,1.0,1200.0,Nigeria
ORD100830,2024-03-04,Fashion,Fashion,2.0,1000.0,Nigeria
ORD100831,2025-01-05,Home,Home,2.0,2400.0,Nigeria
ORD100832,2025-09-12,Groceries,Groceries,1.0,500.0,USA
ORD100833,2025-02-14,Fashion,Fashion,5.0,,Nigeria
ORD100834,2024-04-21,Groceries,Groceries,3.0,,Ghana
ORD100835,2025-12-24,Fashion,Fashion,2.0,999.98,Nigeria
ORD100836,2025-01-23,Groceries,Groceries,2.0,3000.0,Turkey
ORD100837,2025-11-29,Fashion,Fashion,1.0,499.99,Nigeria
ORD100838,2024-06-16,Groceries,Groceries,3.0,1499.97,United States
ORD100839,2025-09-06,Groceries,Groceries,1.0,,United States
ORD100840,2024-07-30,Home,Home,3.0,1499.97,Ghana
ORD100841,2025-05-16,Home,Home,1.0,2500.0,Ghana
ORD100842,2024-09-30,Fashion,Fashion,2.0,2400.0,nigeria
ORD100843,2025-11-10,Groceries,Groceries,3.0,1499.97,United Kingdom
ORD100844,2025-03-03,Groceries,Groceries,2.0,,USA
ORD100845,2025-10-10,Electronics,Electronics,5.0,2500.0,Nigeria
ORD100846,2025-03-01,Fashion,Fashion,2.0,,Nigeria
ORD100847,2026-01-18,Fashion,Fashion,,,Nigeria
ORD100848,2025-10-26,Groceries,Groceries,2.0,5000.0,nigeria
ORD100849,2024-10-22,Fashion,Fashion,4.0,6000.0,United Kingdom
ORD100850,2024-12-20,Fashion,Fashion,1.0,,Ghana
ORD100851,2024-07-19,Home,Home,2.0,1000.0,United States
ORD100852,2024-09-11,Electronics,Electronics,2.0,2400.0,Ghana
ORD100853,2026-01-25,Groceries,Groceries,2.0,2400.0,Nigeria
ORD100854,,electronics,electronics,2.0,1000.0,United Kingdom
ORD100855,2024-11-23,Electronics,Electronics,1.0,1500.0,United States
ORD100856,2024-12-07,Home,Home,4.0,4800.0,Turkey
ORD100857,2025-09-28,Groceries,Groceries,1.0,499.99,United States
ORD100858,2024-08-27,Fashion,Fashion,,,nigeria
ORD100859,2024-08-17,Groceries,Groceries,2.0,1000.0,USA
ORD100860,2024-05-18,Home,Home,1.0,1500.0,nigeria
ORD100861,2025-10-11,Groceries,Groceries,2.0,3000.0,United States
ORD100862,2025-07-21,Home,Home,3.0,4500.0,USA
ORD100863,2024-03-22,Electronics,Electronics,1.0,1500.0,United States
ORD100864,2024-08-19,Electronics,Electronics,,,United Kingdom
ORD100865,2025-09-30,electronics,electronics,5.0,,Nigeria
ORD100866,2025-08-18,Home,Home,4.0,4800.0,USA
ORD100867,2025-06-29,Fashion,Fashion,2.0,2400.0,United Kingdom
ORD100868,2024-06-03,Fashion,Fashion,2.0,2400.0,Turkey
ORD100869,2025-03-21,Electronics,Electronics,1.0,499.99,Nigeria
ORD100870,2025-10-03,Groceries,Groceries,,,Nigeria
ORD100871,2025-09-01,electronics,electronics,1.0,1200.0,Nigeria
ORD100872,2024-08-20,Fashion,Fashion,2.0,2400.0,Turkey
ORD100873,2025-06-24,Fashion,Fashion,2.0,2400.0,nigeria
ORD100874,2025-05-13,Groceries,Groceries,,,United Kingdom
ORD100875,2024-10-05,Groceries,Groceries,3.0,4500.0,United Kingdom
ORD100876,2024-04-22,Home,Home,1.0,2500.0,nigeria
ORD100877,2025-05-30,Fashion,Fashion,2.0,,USA
ORD100878,2024-07-22,Groceries,Groceries,5.0,6000.0,United States
ORD100879,2025-01-02,Groceries,Groceries,4.0,2000.0,United States
ORD100880,2025-07-26,Home,Home,1.0,2500.0,Nigeria
ORD100881,2025-05-13,Electronics,Electronics,3.0,4500.0,United States
ORD100882,,Electronics,Electronics,3.0,1500.0,Ghana
ORD100883,2025-01-29,Home,Home,2.0,3000.0,Nigeria
ORD100884,2025-11-30,Fashion,Fashion,,,Nigeria
ORD100885,2024-12-10,Electronics,Electronics,4.0,4800.0,Nigeria
ORD100886,2024-11-12,Home,Home,5.0,,United States
ORD100887,2025-08-19,Groceries,Groceries,,,United Kingdom
ORD100888,2024-04-04,Electronics,Electronics,4.0,2000.0,Ghana
ORD100889,,Home,Home,2.0,3000.0,nigeria
ORD100890,2026-02-09,Fashion,Fashion,,,United Kingdom
ORD100891,2024-03-18,Fashion,Fashion,4.0,4800.0,United Kingdom
ORD100892,2025-08-26,Electronics,Electronics,5.0,2499.95,Turkey
ORD100893,2025-12-01,Groceries,Groceries,3.0,7500.0,Ghana
ORD100894,2024-05-24,Groceries,Groceries,1.0,,USA
ORD100895,2025-12-26,Fashion,Fashion,3.0,3600.0,Nigeria
ORD100896,2024-08-07,electronics,electronics,1.0,1200.0,Nigeria
ORD100897,2024-03-30,Groceries,Groceries,,,United Kingdom
ORD100898,2024-05-09,Groceries,Groceries,2.0,3000.0,nigeria
ORD100899,2024-04-09,Fashion,Fashion,1.0,1500.0,Ghana
ORD100900,2025-12-25,Fashion,Fashion,1.0,1200.0,United Kingdom
ORD100901,2025-05-21,Electronics,Electronics,1.0,,nigeria
ORD100902,2026-02-13,Home,Home,1.0,500.0,United States
ORD100903,2024-07-11,electronics,electronics,1.0,1200.0,United States
ORD100904,2024-03-14,Electronics,Electronics,1.0,1500.0,USA
ORD100905,2025-11-19,Groceries,Groceries,3.0,1500.0,nigeria
ORD100906,2025-05-13,Home,Home,1.0,499.99,Ghana
ORD100907,,Home,Home,4.0,1999.96,Nigeria
ORD100908,2025-04-17,Groceries,Groceries,1.0,1200.0,United States
ORD100909,2025-01-23,Fashion,Fashion,,,United States
ORD100910,2024-06-03,Groceries,Groceries,2.0,,nigeria
ORD100911,2024-06-28,Home,Home,1.0,499.99,Nigeria
ORD100912,2024-04-16,Fashion,Fashion,3.0,4500.0,United States
ORD100913,2024-02-22,Fashion,Fashion,-1.0,-1200.0,Turkey
ORD100914,2025-04-13,Groceries,Groceries,1.0,500.0,USA
ORD100915,2026-01-31,electronics,electronics,1.0,1200.0,United States
ORD100916,2024-05-26,Groceries,Groceries,1.0,1200.0,United States
ORD100917,2024-07-07,Electronics,Electronics,5.0,2500.0,United States
ORD100918,2025-11-08,Electronics,Electronics,3.0,1499.97,United States
ORD100919,2025-11-19,Electronics,Electronics,5.0,6000.0,nigeria
ORD100920,2025-10-16,Groceries,Groceries,5.0,2499.95,Nigeria
ORD100921,2025-05-11,Fashion,Fashion,1.0,500.0,USA
ORD100922,2025-01-23,Home,Home,5.0,6000.0,nigeria
ORD100923,2024-07-10,Home,Home,,,Nigeria
ORD100924,,Home,Home,1.0,,Nigeria
ORD100925,,Electronics,Electronics,4.0,1999.96,Nigeria
ORD100926,2025-01-12,Electronics,Electronics,3.0,3600.0,nigeria
ORD100927,2024-09-19,Groceries,Groceries,1.0,2500.0,Nigeria
ORD100928,2025-12-01,Fashion,Fashion,1.0,1500.0,Nigeria
ORD100929,2025-12-21,Electronics,Electronics,,,United Kingdom
ORD100930,2024-08-10,Electronics,Electronics,3.0,4500.0,USA
ORD100931,2024-07-03,Fashion,Fashion,3.0,3600.0,Nigeria
ORD100932,2024-06-20,Fashion,Fashion,3.0,7500.0,United States
ORD100933,2025-09-01,Groceries,Groceries,1.0,2500.0,United Kingdom
ORD100934,2024-10-27,Groceries,Groceries,1.0,1200.0,Turkey
ORD100935,2025-10-19,Home,Home,1.0,2500.0,Ghana
ORD100936,2026-01-09,Home,Home,2.0,2400.0,United States
ORD100937,2024-08-30,Groceries,Groceries,3.0,1499.97,nigeria
ORD100938,2025-07-27,Fashion,Fashion,2.0,3000.0,USA
ORD100939,,Fashion,Fashion,1.0,1500.0,United States
ORD100940,2026-02-02,Home,Home,3.0,1499.97,Turkey
ORD100941,2024-11-10,Fashion,Fashion,1.0,499.99,United Kingdom
ORD100942,2024-06-29,Home,Home,2.0,2400.0,United States
ORD100943,2024-03-25,Electronics,Electronics,1.0,1500.0,United States
ORD100944,2024-09-05,Groceries,Groceries,2.0,,nigeria
ORD100945,2024-07-14,electronics,electronics,5.0,2500.0,United Kingdom
ORD100946,2025-03-18,Electronics,Electronics,3.0,3600.0,Turkey
ORD100947,2024-09-11,Groceries,Groceries,3.0,,United Kingdom
ORD100948,2025-12-28,Fashion,Fashion,,,Nigeria
ORD100949,2026-01-31,Fashion,Fashion,5.0,12500.0,United States
ORD100950,2024-11-17,Home,Home,3.0,1499.97,United States
ORD100951,2024-06-18,electronics,electronics,2.0,3000.0,Nigeria
ORD100952,2024-03-22,Groceries,Groceries,2.0,5000.0,United Kingdom
ORD100953,2024-03-28,Home,Home,1.0,500.0,Turkey
ORD100954,2024-07-21,Groceries,Groceries,2.0,1000.0,United States
ORD100955,2024-06-23,Electronics,Electronics,1.0,2500.0,Turkey
ORD100956,2025-12-11,Groceries,Groceries,-1.0,-499.99,Ghana
ORD100957,2025-11-07,Electronics,Electronics,4.0,2000.0,Turkey
ORD100958,,Fashion,Fashion,1.0,500.0,United States
ORD100959,2025-06-20,electronics,electronics,,,Nigeria
ORD100960,2024-03-28,Groceries,Groceries,1.0,2500.0,Turkey
ORD100961,2025-10-13,Electronics,Electronics,,,United States
ORD100962,2025-01-25,Fashion,Fashion,2.0,5000.0,United States
ORD100963,2024-06-16,Home,Home,1.0,500.0,Ghana
ORD100964,2024-11-09,Home,Home,2.0,,USA
ORD100965,2025-07-06,Fashion,Fashion,3.0,1500.0,Ghana
ORD100966,,Home,Home,1.0,1200.0,United States
ORD100967,2024-12-11,Groceries,Groceries,4.0,,Nigeria
ORD100968,2024-05-07,Home,Home,2.0,,Nigeria
ORD100969,2025-03-14,Electronics,Electronics,2.0,2400.0,Nigeria
ORD100970,2025-01-20,Groceries,Groceries,,,nigeria
ORD100971,2025-07-18,electronics,electronics,4.0,4800.0,Ghana
ORD100972,2024-06-05,Groceries,Groceries,2.0,1000.0,nigeria
ORD100973,2025-06-23,Electronics,Electronics,,,United States
ORD100974,2025-11-26,Groceries,Groceries,2.0,1000.0,United States
ORD100975,2025-11-12,Groceries,Groceries,5.0,12500.0,Nigeria
ORD100976,2024-03-18,Fashion,Fashion,2.0,1000.0,Ghana
ORD100977,2025-09-28,Groceries,Groceries,5.0,2500.0,Ghana
ORD100978,2025-09-19,Groceries,Groceries,3.0,1499.97,United Kingdom
ORD100979,2024-12-18,Fashion,Fashion,2.0,2400.0,Ghana
ORD100980,,Home,Home,,,USA
ORD100981,2025-08-15,electronics,electronics,3.0,4500.0,Nigeria
ORD100982,2024-05-16,Groceries,Groceries,1.0,2500.0,Nigeria
ORD100983,2024-05-16,Groceries,Groceries,2.0,2400.0,United States
ORD100984,2026-01-27,Groceries,Groceries,1.0,1500.0,Turkey
ORD100985,2025-01-21,Fashion,Fashion,3.0,3600.0,Nigeria
ORD100986,2024-08-26,Electronics,Electronics,4.0,6000.0,United States
ORD100987,2025-08-30,Fashion,Fashion,-1.0,-1200.0,nigeria
ORD100988,2025-02-08,Electronics,Electronics,4.0,4800.0,Turkey
ORD100989,2024-09-20,Groceries,Groceries,3.0,3600.0,USA
ORD100990,2024-07-19,Groceries,Groceries,-1.0,-500.0,United States
ORD100991,2025-04-26,Home,Home,-1.0,,United States
ORD100992,2025-09-01,electronics,electronics,1.0,1500.0,Nigeria
ORD100993,2025-01-15,Electronics,Electronics,,,Nigeria
ORD100994,2025-09-22,Home,Home,2.0,5000.0,nigeria
ORD100995,,electronics,electronics,4.0,10000.0,United Kingdom
ORD100996,2024-09-20,electronics,electronics,3.0,3600.0,Turkey
ORD100997,2025-06-13,Electronics,Electronics,3.0,1499.97,Nigeria
ORD100998,2024-09-16,Fashion,Fashion,1.0,2500.0,Ghana
ORD100999,2025-04-13,Fashion,Fashion,3.0,1500.0,Nigeria
ORD101000,2024-10-11,Electronics,Electronics,2.0,5000.0,United States
ORD101001,2025-08-15,Groceries,Groceries,5.0,2499.95,Nigeria
ORD101002,2024-07-08,Groceries,Groceries,1.0,499.99,Ghana
ORD101003,2025-01-31,Fashion,Fashion,5.0,12500.0,United Kingdom
ORD101004,,Groceries,Groceries,2.0,2400.0,USA
ORD101005,2024-03-16,Home,Home,5.0,2500.0,nigeria
ORD101006,2025-09-06,Electronics,Electronics,5.0,7500.0,United Kingdom
ORD101007,2024-04-17,Fashion,Fashion,3.0,3600.0,Nigeria
ORD101008,2025-03-20,Groceries,Groceries,5.0,2499.95,Turkey
ORD101009,2024-08-20,electronics,electronics,4.0,2000.0,United States
ORD101010,2024-10-25,Groceries,Groceries,2.0,1000.0,Ghana
ORD101011,2024-09-07,Fashion,Fashion,2.0,3000.0,USA
ORD101012,2025-09-05,Home,Home,2.0,3000.0,Ghana
ORD101013,2026-01-18,Home,Home,,,nigeria
ORD101014,2025-08-01,Electronics,Electronics,1.0,499.99,nigeria
ORD101015,2024-07-06,Electronics,Electronics,5.0,,Ghana
ORD101016,2025-11-18,Fashion,Fashion,2.0,1000.0,United States
ORD101017,2024-06-01,Fashion,Fashion,4.0,2000.0,United Kingdom
ORD101018,,Fashion,Fashion,1.0,1200.0,Ghana
ORD101019,2025-09-26,Fashion,Fashion,4.0,,Ghana
ORD101020,2025-11-04,Fashion,Fashion,5.0,2500.0,Turkey
ORD101021,2025-10-26,Home,Home,5.0,2499.95,United Kingdom
ORD101022,2025-09-29,Home,Home,3.0,1500.0,Turkey
ORD101023,2025-10-19,Groceries,Groceries,5.0,2500.0,Ghana
ORD101024,,Electronics,Electronics,3.0,7500.0,Nigeria
ORD101025,2024-02-19,Home,Home,1.0,499.99,United States
ORD101026,2024-09-08,Fashion,Fashion,1.0,1200.0,USA
ORD101027,2024-05-14,Groceries,Groceries,4.0,2000.0,United States
ORD101028,2026-01-03,Groceries,Groceries,3.0,3600.0,United Kingdom
ORD101029,2025-08-31,Electronics,Electronics,1.0,1500.0,Ghana
ORD101030,2024-04-20,Electronics,Electronics,,,Turkey
ORD101031,2025-02-02,Fashion,Fashion,3.0,4500.0,USA
ORD101032,2024-07-30,Fashion,Fashion,5.0,12500.0,nigeria
ORD101033,2025-02-08,Fashion,Fashion,4.0,10000.0,Ghana
ORD101034,2025-07-23,Groceries,Groceries,4.0,2000.0,Nigeria
ORD101035,2025-03-06,Fashion,Fashion,4.0,4800.0,United Kingdom
ORD101036,2025-01-26,electronics,electronics,5.0,7500.0,United States
ORD101037,2026-02-04,Fashion,Fashion,2.0,,Nigeria
ORD101038,2025-03-03,Groceries,Groceries,1.0,2500.0,Nigeria
ORD101039,2025-02-07,Fashion,Fashion,4.0,10000.0,USA
ORD101040,2025-05-28,Fashion,Fashion,3.0,,nigeria
ORD101041,2025-06-10,Electronics,Electronics,,,United States
ORD101042,2024-10-27,Electronics,Electronics,2.0,2400.0,Nigeria
ORD101043,2025-04-20,Groceries,Groceries,2.0,1000.0,United States
ORD101044,2025-11-28,electronics,electronics,2.0,5000.0,United States
ORD101045,2024-11-15,Groceries,Groceries,2.0,1000.0,United Kingdom
ORD101046,2026-01-01,Groceries,Groceries,2.0,2400.0,Ghana
ORD101047,2025-10-26,Groceries,Groceries,2.0,5000.0,Ghana
ORD101048,2024-12-31,Groceries,Groceries,-1.0,-1200.0,United Kingdom
ORD101049,2024-03-01,Groceries,Groceries,4.0,1999.96,Turkey
ORD101050,2024-08-22,Electronics,Electronics,3.0,3600.0,Nigeria
ORD101051,2025-05-25,electronics,electronics,1.0,2500.0,Ghana
ORD101052,2025-03-02,Electronics,Electronics,2.0,5000.0,Turkey
ORD101053,2025-04-24,Home,Home,3.0,1500.0,United Kingdom
ORD101054,2024-11-25,Fashion,Fashion,1.0,1500.0,Nigeria
ORD101055,2024-12-22,Electronics,Electronics,5.0,2500.0,Ghana
ORD101056,2025-05-10,Electronics,Electronics,5.0,7500.0,United Kingdom
ORD101057,2025-02-14,electronics,electronics,4.0,4800.0,Nigeria
ORD101058,2025-10-29,Groceries,Groceries,4.0,2000.0,USA
ORD101059,2024-08-29,Electronics,Electronics,1.0,1200.0,Turkey
ORD101060,2025-08-20,Electronics,Electronics,5.0,2500.0,Ghana
ORD101061,2025-12-23,Electronics,Electronics,3.0,7500.0,Nigeria
ORD101062,2024-09-02,Home,Home,3.0,4500.0,nigeria
ORD101063,2025-07-21,Electronics,Electronics,3.0,1499.97,Nigeria
ORD101064,2024-09-24,Home,Home,1.0,1200.0,United Kingdom
ORD101065,2025-11-22,Groceries,Groceries,2.0,3000.0,Turkey
ORD101066,2025-08-03,Electronics,Electronics,,,Nigeria
ORD101067,2024-07-02,Fashion,Fashion,,,nigeria
ORD101068,2025-01-30,Home,Home,1.0,2500.0,Nigeria
ORD101069,2024-07-05,Fashion,Fashion,5.0,7500.0,USA
ORD101070,2025-02-15,Electronics,Electronics,5.0,6000.0,United States
ORD101071,2026-01-15,Groceries,Groceries,2.0,,United Kingdom
ORD101072,2025-11-19,Electronics,Electronics,5.0,6000.0,nigeria
ORD101073,2024-08-17,Groceries,Groceries,4.0,6000.0,USA
ORD101074,2025-10-13,Groceries,Groceries,3.0,3600.0,Nigeria
ORD101075,2025-12-30,Electronics,Electronics,2.0,1000.0,Nigeria
ORD101076,2024-03-28,electronics,electronics,5.0,,nigeria
ORD101077,2024-08-25,electronics,electronics,3.0,1499.97,Ghana
ORD101078,2025-11-15,Groceries,Groceries,1.0,1200.0,United States
ORD101079,2024-11-20,electronics,electronics,2.0,2400.0,Turkey
ORD101080,2024-05-29,Groceries,Groceries,,,nigeria
ORD101081,2025-12-18,Electronics,Electronics,2.0,999.98,United States
ORD101082,2024-07-06,electronics,electronics,2.0,5000.0,USA
ORD101083,2025-11-03,Groceries,Groceries,5.0,7500.0,USA
ORD101084,2025-07-18,Home,Home,,,Nigeria
ORD101085,2025-12-13,Fashion,Fashion,,,nigeria
ORD101086,2025-07-27,Home,Home,1.0,1200.0,United States
ORD101087,2025-04-06,Home,Home,1.0,499.99,Nigeria
ORD101088,2025-04-14,Fashion,Fashion,-1.0,-2500.0,United States
ORD101089,2024-03-02,Fashion,Fashion,4.0,2000.0,Ghana
ORD101090,2025-02-23,Electronics,Electronics,1.0,2500.0,nigeria
ORD101091,2025-09-10,Electronics,Electronics,5.0,2500.0,nigeria
ORD101092,2025-03-27,Groceries,Groceries,3.0,,Nigeria
ORD101093,2024-07-06,electronics,electronics,1.0,2500.0,Ghana
ORD101094,2024-08-19,Groceries,Groceries,1.0,1200.0,Nigeria
ORD101095,2024-11-29,Electronics,Electronics,2.0,2400.0,Nigeria
ORD101096,2024-07-26,electronics,electronics,2.0,3000.0,Ghana
ORD101097,2024-05-06,Electronics,Electronics,1.0,,Nigeria
ORD101098,2024-11-01,Fashion,Fashion,1.0,500.0,nigeria
ORD101099,2024-07-09,Electronics,Electronics,,,USA
ORD101100,2025-11-16,Groceries,Groceries,2.0,5000.0,Ghana
ORD101101,2025-01-06,electronics,electronics,1.0,499.99,Nigeria
ORD101102,2025-02-24,Electronics,Electronics,,,Nigeria
ORD101103,2024-12-01,electronics,electronics,1.0,1200.0,United Kingdom
ORD101104,2024-02-21,Home,Home,,,Ghana
ORD101105,2024-05-30,Groceries,Groceries,1.0,2500.0,United Kingdom
ORD101106,2025-10-09,Electronics,Electronics,2.0,3000.0,Ghana
ORD101107,2024-09-14,Electronics,Electronics,-1.0,-2500.0,Ghana
ORD101108,2025-06-23,Groceries,Groceries,5.0,6000.0,Nigeria
ORD101109,2024-08-27,Groceries,Groceries,3.0,3600.0,nigeria
ORD101110,2025-01-08,Groceries,Groceries,2.0,5000.0,Ghana
ORD101111,2025-10-11,Groceries,Groceries,2.0,3000.0,Nigeria
ORD101112,2025-08-17,Electronics,Electronics,2.0,5000.0,United Kingdom
ORD101113,2025-07-21,Electronics,Electronics,,,United Kingdom
ORD101114,,Groceries,Groceries,1.0,1200.0,Ghana
ORD101115,2024-10-15,electronics,electronics,1.0,500.0,nigeria
ORD101116,2024-06-11,Groceries,Groceries,1.0,1200.0,Nigeria
ORD101117,2025-08-14,electronics,electronics,3.0,,USA
ORD101118,2025-07-30,electronics,electronics,1.0,1200.0,United States
ORD101119,2025-02-03,Home,Home,3.0,3600.0,Nigeria
ORD101120,2025-12-28,Groceries,Groceries,5.0,6000.0,Ghana
ORD101121,2024-08-15,Fashion,Fashion,4.0,10000.0,United Kingdom
ORD101122,2024-08-25,Groceries,Groceries,3.0,1499.97,USA
ORD101123,2025-11-06,Groceries,Groceries,2.0,,United States
ORD101124,2024-10-16,Groceries,Groceries,1.0,2500.0,nigeria
ORD101125,2024-05-16,Groceries,Groceries,1.0,,United Kingdom
ORD101126,2024-12-09,Electronics,Electronics,-1.0,-500.0,Ghana
ORD101127,2025-05-24,Electronics,Electronics,1.0,1500.0,Nigeria
ORD101128,2024-09-28,Electronics,Electronics,1.0,500.0,United Kingdom
ORD101129,2025-03-24,electronics,electronics,1.0,1200.0,United States
ORD101130,2024-06-08,Home,Home,4.0,4800.0,United States
ORD101131,2025-09-23,electronics,electronics,1.0,2500.0,Nigeria
ORD101132,2025-12-05,Electronics,Electronics,2.0,999.98,United Kingdom
ORD101133,2025-06-20,Fashion,Fashion,1.0,,USA
ORD101134,2025-10-04,Groceries,Groceries,2.0,3000.0,United Kingdom
ORD101135,2025-10-17,Groceries,Groceries,2.0,999.98,Nigeria
ORD101136,2025-08-06,electronics,electronics,1.0,500.0,United States
ORD101137,2024-09-07,Groceries,Groceries,5.0,2500.0,Turkey
ORD101138,2024-09-28,electronics,electronics,5.0,6000.0,nigeria
ORD101139,2025-04-02,Electronics,Electronics,2.0,1000.0,Ghana
ORD101140,2025-12-14,Home,Home,3.0,3600.0,United States
ORD101141,,Groceries,Groceries,2.0,999.98,United Kingdom
ORD101142,2024-12-18,Fashion,Fashion,2.0,1000.0,Ghana
ORD101143,,Groceries,Groceries,,,Nigeria
ORD101144,2025-11-08,Home,Home,4.0,,nigeria
ORD101145,2025-02-26,Groceries,Groceries,5.0,2500.0,Ghana
ORD101146,2025-11-27,Home,Home,2.0,5000.0,United States
ORD101147,2025-11-26,Fashion,Fashion,1.0,499.99,United Kingdom
ORD101148,2025-11-17,Home,Home,1.0,1500.0,Nigeria
ORD101149,2024-11-24,Electronics,Electronics,3.0,3600.0,USA
ORD101150,2025-06-17,Fashion,Fashion,1.0,1200.0,Nigeria
ORD101151,2025-01-23,Fashion,Fashion,5.0,7500.0,Turkey
ORD101152,2024-03-26,Electronics,Electronics,5.0,6000.0,nigeria
ORD101153,2025-02-05,Fashion,Fashion,5.0,2499.95,Nigeria
ORD101154,2025-01-11,Home,Home,2.0,2400.0,United Kingdom
ORD101155,2025-06-14,Fashion,Fashion,5.0,2500.0,United States
ORD101156,2025-09-03,Groceries,Groceries,4.0,4800.0,Ghana
ORD101157,2025-02-11,Home,Home,5.0,7500.0,Ghana
ORD101158,2024-07-20,Groceries,Groceries,-1.0,-1200.0,United Kingdom
ORD101159,2025-08-04,Groceries,Groceries,2.0,999.98,Turkey
ORD101160,2026-01-22,Electronics,Electronics,2.0,1000.0,USA
ORD101161,2024-10-06,electronics,electronics,2.0,1000.0,Ghana
ORD101162,,Electronics,Electronics,2.0,3000.0,United Kingdom
ORD101163,2024-07-27,Groceries,Groceries,,,United States
ORD101164,2024-10-27,Fashion,Fashion,1.0,500.0,Nigeria
ORD101165,2024-05-21,Groceries,Groceries,1.0,499.99,Ghana
ORD101166,2025-09-30,Electronics,Electronics,2.0,999.98,Nigeria
ORD101167,,Groceries,Groceries,1.0,1200.0,United States
ORD101168,2025-05-22,Groceries,Groceries,2.0,5000.0,Nigeria
ORD101169,2025-12-13,Groceries,Groceries,1.0,500.0,Ghana
ORD101170,2025-08-21,electronics,electronics,3.0,3600.0,United Kingdom
ORD101171,2025-09-06,Groceries,Groceries,3.0,,Nigeria
ORD101172,2025-06-03,Groceries,Groceries,4.0,1999.96,Nigeria
ORD101173,2024-12-07,electronics,electronics,1.0,499.99,Turkey
ORD101174,2024-03-18,Groceries,Groceries,,,nigeria
ORD101175,2025-10-12,Home,Home,,,Ghana
ORD101176,2025-09-11,Home,Home,2.0,,United States
ORD101177,2024-10-19,Electronics,Electronics,1.0,1200.0,Ghana
ORD101178,2025-07-24,Groceries,Groceries,,,United Kingdom
ORD101179,2025-09-15,electronics,electronics,3.0,3600.0,Nigeria
ORD101180,2025-03-28,Fashion,Fashion,5.0,2499.95,Ghana
ORD101181,2024-03-11,Electronics,Electronics,3.0,3600.0,Ghana
ORD101182,2025-03-05,Electronics,Electronics,2.0,5000.0,Ghana
ORD101183,2025-04-15,Electronics,Electronics,2.0,1000.0,USA
ORD101184,2025-10-06,electronics,electronics,4.0,4800.0,USA
ORD101185,2025-05-26,Electronics,Electronics,2.0,1000.0,United States
ORD101186,2025-02-05,Home,Home,5.0,,Nigeria
ORD101187,2024-12-29,Fashion,Fashion,1.0,1200.0,Ghana
ORD101188,2025-02-22,electronics,electronics,-1.0,,nigeria
ORD101189,2024-10-25,Fashion,Fashion,1.0,500.0,United States
ORD101190,2024-03-08,Groceries,Groceries,1.0,2500.0,USA
ORD101191,2024-07-30,Electronics,Electronics,3.0,4500.0,Ghana
ORD101192,2024-09-08,electronics,electronics,2.0,2400.0,United Kingdom
ORD101193,2025-02-18,Electronics,Electronics,,,Nigeria
ORD101194,2024-12-22,Fashion,Fashion,3.0,7500.0,nigeria
ORD101195,2025-12-31,Home,Home,,,USA
ORD101196,2024-04-13,electronics,electronics,2.0,2400.0,United Kingdom
ORD101197,2025-04-01,Groceries,Groceries,3.0,4500.0,United States
ORD101198,2024-11-21,Electronics,Electronics,3.0,4500.0,USA
ORD101199,2025-03-22,Electronics,Electronics,,,Nigeria
ORD101200,2024-04-27,Groceries,Groceries,2.0,999.98,nigeria
ORD101201,2024-04-14,Electronics,Electronics,5.0,2500.0,Nigeria
ORD101202,2024-08-25,Fashion,Fashion,3.0,1500.0,Ghana
ORD101203,2024-11-14,Fashion,Fashion,5.0,,United Kingdom
ORD101204,2025-04-17,Groceries,Groceries,2.0,,Turkey
ORD101205,2025-01-02,Home,Home,2.0,2400.0,Ghana
ORD101206,2025-10-27,Electronics,Electronics,1.0,500.0,Turkey
ORD101207,2025-06-24,Groceries,Groceries,2.0,3000.0,United Kingdom
ORD101208,2024-02-28,Groceries,Groceries,3.0,3600.0,United States
ORD101209,2024-09-15,Electronics,Electronics,,,Ghana
ORD101210,2026-02-08,Home,Home,4.0,,United Kingdom
ORD101211,2024-09-12,Fashion,Fashion,1.0,2500.0,USA
